fw : powerpoint slides,0.0052
bod update,0.584
enron mentions,0.0841
re : cash,0.1777
additional information,0.1637
"fyi . message is getting through . will let you know how barclays responds on these ercs , etc . also , spoke with joe gold and he can be ready to move his $ 300 mm quickly through barclays as well .",0.4184
re : erc vehicle,0.9892
a few answers . . . . .,0.4497
drift expense support,0.2993
natural gas origination,0.7595
conversation,0.2783
ena origination track,0.7228
address,0.0964
fw : drift expenses,0.7903
fw : 2002 plan for drift allocation - ena revised costs,0.0036
draft press release,0.4938
"re : ercs - you are wrong , they are not just developer ercs",0.1388
fw : dynegy vs . enron : a tale of two companies,0.1708
re : management conference - business unit panel,0.1278
g hodges nymex brokers _ 102401 . xls,0.5226
focus group survey results,0.8588
re : management conference - business unit panel,0.6969
draft press release,0.0521
"re : ercs - you are wrong , they are not just developer ercs",0.2988
fw : dynegy vs . enron : a tale of two companies,0.1092
re : management conference - business unit panel,0.3529
g hodges nymex brokers _ 102401 . xls,0.1985
focus group survey results,0.7243
re : management conference - business unit panel,0.2288
enron mentions,0.8638
erc ' s,0.6874
commissioner wood looks at retroactive charges / termination,0.8889
updated rto schedule,0.3501
update on rtos - - today ' s ferc meeting,0.0544
enron plans to oppose dynegy in ferc power issue,0.8855
enron mentions,0.6864
enron mentions,0.8236
turbine disposition exposure - - mhi f ' s and w 501 d 5 a,0.7446
"trade count and volume for october 24 , 2001",0.0195
fw : enpwer and eol data for 10 / 24 / 01,0.9393
external counterparty / external user logins,0.4321
updated spreadsheet,0.4301
trade counts for october,0.7348
october trade counts,0.2713
here ' s the presentation i gave you . let me know if you need more information .,0.5719
enron mentions,0.7643
fw : bridgeline cash and ar,0.1644
re : erc financing,0.5377
re :,0.9207
fw :,0.5749
re : additional information,0.1943
$ 2 . 75 b and counting .,0.8173
roberts,0.9811
fw : unpaid items due the parents,0.1108
re : pga tour championship,0.2809
time sensitive : executive impact & influence program survey,0.1376
marcello has a favour to ask . . . .,0.4136
re : ibuyit activity for the week of october 12 th ( co . 413 ),0.6412
important announcement regarding document preservation,0.5359
5 th conference in monterrey,0.6138
review this one : new press release draft - - need approval,0.3988
fw : ene - throws a curveball ; moving to the sidelines,0.4892
new press release draft - - need approval,0.4956
fw : realmoney . com phew ! enron stinks,0.4313
today ' s meeting,0.6015
meeting,0.0674
fw : realmoney . com phew ! enron stinks,0.615
today ' s meeting,0.4461
meeting,0.8855
enron mentions,0.4151
review this one : new press release draft - - need approval,0.2304
new press release draft - - need approval,0.219
erc financing,0.3431
"attached is a simple power origination case study that i have developed for use at mba functions as an alternative to a generic one - hour presentation about enron . it will be used for the first time at georgetown tomorrow . i thought this tool , or a derivative thereof , could also be useful in early identification of potential "" origination track "" associates from the associate pool , as it covers issues related to project development , risk analysis , financial evaluation and debt financing .",0.6799
sierra,0.2244
mike miller,0.9519
dominion - 10 / 25 / 01,0.3162
enron mentions,0.5165
enron mentions,0.0925
abb and texmex,0.0106
origination meeting,0.1082
contact for kevin howell at dominion,0.7088
year - to - date report,0.7582
weekly deal report,0.8127
conflict with aep / cp & l over tex - mex presidential permit,0.9323
fort pierce project,0.7232
trade count for 10 / 25 / 01 as of 3 . 35 p . m .,0.2069
fw :,0.7105
positions spreadsheet - update,0.1302
customer positions,0.0255
"trade count and volume for october 25 , 2001",0.9786
west power contact info,0.1795
fw : otc margin analysis for 10 / 25 / 01 activity,0.6487
enron mentions,0.3214
enron mentions,0.8185
enron mentions,0.5829
fw : bridgeline payables and receivables,0.9775
re : bridgeline cash and ar,0.742
re : peoples,0.9675
re : peoples,0.1014
re : peoples,0.0459
report requested,0.9835
fw : executed amendments update,0.1321
fw : executed amendments update,0.6691
fw : end of quarter origination numbers - revised origination,0.5755
power trading systems - bi - weekly update,0.5923
re : bridgeline cash and ar,0.7212
fw : unpaid items due enron via bhlp,0.9414
re : bridgeline cash and ar,0.5713
gmm 26 oct 01,0.8014
concerned counter parties,0.7172
enron mentions,0.3713
enron mentions,0.3092
enron mentions,0.3931
concerned counter parties,0.0604
re : longview dash,0.5227
longview dash,0.6735
re : sempra,0.7702
sempra,0.1791
re : semora - koch - coastal,0.1205
fw : semora - koch - coastal,0.9731
re : contact for kevin howell at dominion,0.8399
enron mentions,0.5257
enron mentions,0.6346
enron mentions,0.5103
"mhi engines , relationship",0.6152
"they best way to manage your day gas problem would be to find counterparties that you are long last day prompt swaps ( that are expiring now ) , and take them off throughout the day . for example , if a counterparty wants to reduce settlement risk , you can have a futures broker help manage match swaps counterparties and do an offsetting futures position , from which you can get long futures .",0.224
re :,0.0873
updated nepco data,0.5637
nepco project status,0.6056
stats,0.5231
status of sundace b ppa,0.7263
re : erc financing,0.9013
re : mike miller,0.2408
fw : structured deals,0.6934
fw : eletrobolt,0.8296
re : any good news today ?,0.7567
re : any good news today ?,0.7909
re : any good news today ?,0.8227
re : any good news today ?,0.7253
fw : structured deals,0.5556
cp updates,0.3807
fw : otc for 10 / 29 / 01,0.0079
el paso,0.6149
enron mentions,0.3965
enron mentions,0.4183
enron mentions,0.3633
tbg,0.6051
fw : executed amendments update,0.8976
fw : executed amendments update,0.1279
fw :,0.926
2002 plan schedule,0.7948
estimated costs in cgs physical sow,0.3978
"greenberg v . belfer , et al",0.312
budget mtg - 10 / 30 @ 11 : 00 a . m . in eb 32 c 2,0.0133
wisconsin gas has backed away from a febo 2 transaction,0.9877
activities,0.8616
"greenberg v . belfer , et al",0.3205
enron mentions,0.5997
enron mentions,0.9421
enron mentions,0.9063
budget mtg - 10 / 30 @ 11 : 00 a . m . in eb 32 c 2,0.4553
wisconsin gas has backed away from a febo 2 transaction,0.4418
activities,0.3891
re : longview dash request,0.8493
longview dash request,0.1862
enron mentions,0.7866
enron mentions,0.9943
enron mentions,0.7613
"enrononline weekly public report for october 29 , 2001",0.3832
"enrononline executive summary for october 26 , 2001",0.1845
"trade count and volume for october 29 , 2001",0.2721
enrononline phase iii designs,0.7825
re : gtc change for removal of hpl language,0.1831
re : gtc change for removal of hpl language,0.3806
ice counterparty list,0.8952
gtc change for removal of hpl language,0.38
bank of montreal,0.0309
fw : verleger report,0.9822
re : eletrobolt,0.653
re : capital book roll forward,0.3713
vng asset deal,0.3446
re : fw : scott at wigas confirms the issue is enron,0.6465
fw : scott at wigas confirms the issue is enron,0.1459
re : tbg,0.1517
recruiting and floor buildout,0.7856
re : longview dash request,0.47
fw : western energy - - winter demand peaks not expected to result in,0.4682
enron mentions,0.546
enron mentions,0.9296
enron mentions,0.9313
"enrononline executive summary for october 29 , 2001",0.2959
mark palmer asked me to forward this to you,0.5464
trade counts,0.5775
re : gtc change for removal of hpl language,0.0221
fw : draft letter to apache,0.9386
fw : * master netting assignments,0.1668
bp amoco and coral,0.5416
hanover deal done . $ 40 mm in by tuesday . $ 67 mm within 10 trading days .,0.8347
i ' m working on a liquidity forecast . can you get me an estimate of how much cash margin we are still holding that might get converted to lc ' s . thanks .,0.9166
meeting with duke energy,0.8891
margin requirements for 10 / 30 / 01 wire date 10 / 29 / 01 statement date,0.0179
fw : edf mann initial margin,0.1469
edf mann initial margin,0.4588
enron mentions,0.8156
tbg,0.3334
fw : commodity structuring and year end prc,0.5861
gas structuring communication session - november,0.331
fw : proposed 2002 canada service agreeemnt,0.5251
lisa hesse,0.8893
fw : application escalation contacts,0.8675
bcp seat assignments,0.7847
collateral,0.7694
funding deal,0.8904
fw : enrononline : india : orbit - e to piggyback on energy trading,0.9227
sale of copel shares,0.6411
enron mentions,0.4942
enron mentions,0.2745
enron mentions,0.0538
eletrobolt review,0.2988
re : eletrobolt,0.967
"enrononline executive summary for october 30 , 2001",0.773
trade counts - 3 : 30 update,0.4248
assume enw is doing for you what you need done during this difficult time .,0.6974
help,0.3386
trade counts through 11 : 00 am,0.6091
margin disputes,0.5101
fw : epmi / aep / allegheny ring transaction confirms,0.3968
fw : removal of unsecured limits and requesting security,0.9783
master netting agreement status,0.1645
fw : enron networks - ea operations contact list,0.4401
fw : phone list,0.8095
status master netting,0.5433
master netting status request,0.8269
read : master netting status request,0.4416
trade counts - 3 : 30 update,0.4629
fw : copel cash for tomorrow,0.8954
fyi - mahonia structure,0.9538
fw : cross netting products and entities,0.394
response to pogo for l / cs,0.1539
fw :,0.5814
re : draft letter to apache,0.5935
nymex marginl 03101 . xls,0.2236
tbg,0.0929
gtv project weekly status update,0.9009
re : marathon follow - up,0.7634
marathon follow - up,0.6699
year - to - date deals,0.0774
weekly deal report,0.1228
enron mentions,0.9459
enron mentions,0.9095
enron mentions,0.494
sg fees,0.0712
eric gonzalez would like to schedule a mtg . with you to discuss the nigeria & bahamas presentation . is this okay to schedule ?,0.3408
fw : 4 th quarter - 2000 vs 2001 - eol & otc comparison as of,0.7004
"trade count and volume for november 1 , 2001",0.0253
"enrononline executive summary for october 31 , 2001",0.0831
we are doing ok,0.1732
trade count - november 2,0.534
kinder morgan letter,0.2157
ngx - contracting party ' s agreement,0.71
fw : re : positions,0.1319
ngx contracting party ' s agreement,0.9971
trade counts - 11 : 30 am,0.3419
fw : removal of unsecured limits and requesting security,0.7056
re : removal of unsecured limits and requesting security,0.6751
master netting agreements : read,0.7419
re : read : master netting status request,0.5996
fw : read : master netting status request,0.1989
sempra !,0.2726
fw : margin disputes,0.3166
master netting status,0.6355
margin 11 _ 01 _ 01,0.1199
enron mentions,0.5511
11 - 1 - 01 margin,0.7917
re : budgeting / organizational,0.7954
budgeting / organizational,0.578
re : ny event w / pec & keyspan,0.7974
ny event w / pec & keyspan,0.5089
fw : canada origination,0.4809
results ena tt,0.8628
ena trading track,0.8325
re : if he still wants to come - then we have to abide by the offer,0.864
gmm 02 nov 01,0.5224
article : ' the future for freight ' ( enron mention ),0.1475
hill stimulus bill update : 11 / 02 / 01,0.8327
fw : presentation,0.9827
enron mentions,0.747
enron mentions,0.2652
enron mentions,0.891
"trade count and volume for november 2 , 2001",0.5175
re : for immediate release :,0.3311
fw : reserve sched,0.0444
ebit by q schedule,0.4629
additional ring trades,0.2754
fw : ews margin template,0.723
fw : cancel pedricktown visit,0.2961
fw :,0.4326
fw : franklin hilton is out of the office until 11 / 6 / 2001,0.1627
fw : round 2 of ring trades - aep and allegheny,0.5369
fw : goldman sachs due diligence,0.966
fw : earnings roll from 01 / 99,0.9207
re : support services for ena,0.4778
logistics information,0.5142
"corrections ( ? ) to rings 4 , 5 , 6 , 7",0.9707
louise -,0.75
fw : request,0.991
ena emloyees - kim theriot,0.5613
request,0.5455
proposal,0.4545
re : master firm agreements,0.8545
fw :,0.8629
"quick updates : spoke with larry lawyer at egm . thinks they would take a $ 30 - $ 40 mm p & l hit to liquidate so 2 position . barclays returned our calls suggesting they would think about alternatives incl rolling deal as is and be back to us by 6 am . per deal , if we don ' t reach agreement by noon , we have to call credits for payment wednesday . will let you know how call goes in morning . i understand that while bowen signed draw requests on thursday , legal had ok ' d . today , i understand legal is less comfortable . i ' ve got a call into bowen . if he ' ll sign no issues with barclays . will give you more shortly .",0.1149
trade counts - nov . 5,0.4029
enw - ea contacts list,0.9799
fw : credit issues / enovate,0.4526
1 : 30 trade counts,0.4185
fw : posting lc ' s to counterparties,0.2341
please see attached,0.1986
fw : e - next spreadsheet,0.5276
fw : request for collateral,0.9708
re : support services for ena,0.4829
mark taylor,0.1352
enron mentions,0.4791
enron mentions,0.7023
re : credit issues / enovate,0.8317
origination track ( ena ),0.4165
lla extension - rahil jafry,0.8452
re : trading track offers,0.7531
re : trading track offers,0.6924
trading track offers,0.0937
"whalley ' s weekly budget meeting reminder - tuesday , nov . 6 @ 11 : 00",0.4434
fw : csfb independent power weekly ; notes from eei included,0.5549
fw : update : meeting w / edison re : recovery of negative ctc claim,0.6232
enron mentions,0.4463
enron mentions,0.2484
enron mentions - 11 - 05 - 01,0.8348
turbine position report,0.1382
fw : message from louise - turbines,0.8677
"enrononline weekly public report for november 02 , 2001",0.417
"trade count and volume for november 5 , 2001",0.4339
master firm agreements,0.6071
trade counts - 11 : 00 am,0.1926
"fw : inablity to issue l / c increase for $ 166 , 200",0.0524
trade counts - nov 6,0.2612
morgan stanley,0.2053
margin only 11 - 05 . xls,0.8552
fw : re : cash vs . lc,0.4972
vng annual pmt,0.8065
ena / ees accounts,0.6848
fw : origination track,0.0044
re : expenses,0.793
re : expenses,0.2362
expenses,0.4305
re : annual compliance meeting,0.5777
re : my boss again,0.9818
my boss again,0.9348
unsolicited update,0.243
annual compliance meeting,0.0782
enron mentions,0.9348
enron mentions,0.3264
bookcases,0.7367
eeos,0.2672
"enrononline executive summary for november 05 , 2001",0.6862
trade counts by 8 : 30 am,0.1267
re : fw : update on srp margin call,0.0111
re : fw : update on srp margin call,0.0929
fw : update on srp margin call,0.6096
11 / 7 cash as of 5 : 00 pm,0.2609
a suspicious request,0.374
eml capital adequacy and liquidity,0.9577
ontario,0.3845
re : 8 : 30 am trade count,0.0535
amereada hess letter,0.4323
sox financing update,0.871
8 : 30 am trade count,0.5902
entergy - koch,0.2683
fw : gas trading move november 9,0.5696
viewing electronic pay stubs,0.0691
re : wholesale and retail power systems,0.9722
wholesale and retail power systems,0.4716
urgent sec disclosure document - 8 pm version,0.2883
urgent sec disclosure document,0.1744
enron mentions,0.2236
enron mentions,0.6434
enron mentions,0.9581
eeos requirements - dave duran,0.363
turbine position report 11 / 2 / 01,0.1054
trade counts by 3 : 30 pm,0.1234
agreements,0.6677
fimat / soc gen,0.6155
help,0.6216
management committee list,0.3901
mirant,0.4292
trade counts by 10 : 00 am,0.9214
sec information / earnings restatement,0.0533
genco / roc,0.9728
fw : retention,0.4121
year - to - date deals,0.2321
weekly deal report,0.5645
sec information / earnings restatement,0.5028
sec disclosure document,0.1156
enron mentions,0.6737
enron mentions,0.3069
conflict of interest policy mailing to vendors,0.8336
dynegy and enron,0.0755
$ 9 mm to you,0.5166
weak trading numbers,0.0007
"are we doing atm rings for sempra and kinder ? or others ? presto said he ' s refusing to do it in power for anybody . any advice , cause the phone is ringing off the hook to do them .",0.0314
"fw : cash update for financial settlements as of november 08 , 2001 -",0.0449
"fw : cash update for financial settlements as of november 08 , 2001",0.6451
overdue margin,0.1357
aquila,0.4111
"trade count and volume for november 7 , 2001",0.5236
important video announcement,0.7165
tbg & vng,0.7303
gmm 09 nov 2001,0.3334
fw : global performance management yeol,0.8012
re : genco / roc,0.2911
enron america - nov government affairs report,0.8466
enron announces plans to merge with dynegy,0.7478
important video announcement,0.7022
final communication materials,0.2672
merger communication materials,0.3488
enron mentions,0.4181
enron mentions,0.6384
"enrononline executive summary for november 08 , 2001",0.3637
merger news articles,0.1954
re : communication materials for you,0.8107
re : communication materials for you,0.3939
nov . 10 spreadsheets,0.0356
re : bengalla biz,0.0654
re : bengalla biz,0.1703
re :,0.817
re :,0.2898
re : bengalla biz,0.6712
trade counts - nov 12,0.714
there was no cash trading today due to veterans day . few utilities were in as a result . here is what we saw today .,0.2904
louise - you approved redmond hiring his current contract assistant on full time . we have made a verbal offer and brian would like to proceed w / a written offer . are you still ok with this hire ?,0.748
re : allocation of capital,0.4431
allocation of capital,0.0823
trade counts by 11 : 50 am,0.623
re : conflict of interest policy mailing to vendors,0.6111
fw : csfb ipp weekly : dyn / ene deal mitigates overhang ; mir,0.6171
re : strategic planning meeting,0.0732
2002 consolidated plan schedule,0.6971
meeting with russell,0.5285
ena allocated costs,0.7236
associate / analyst program,0.3957
wholesale power - bi - weekly update,0.0253
re : customer - wants to sell back gas options,0.9701
customer - wants to sell back gas options,0.6804
mexico - early monday trade,0.9353
appropriate transactions,0.1489
fw : pluto flow line transaction,0.7221
fw : highlights from this morning ' s ene / dyn analyst conference call,0.3956
enron mentions,0.0803
enron mentions,0.2131
enron mentions - 11 / 11 / 01,0.4819
enron mentions - 11 / 09 / 01 - 11 / 10 / 01,0.6792
thanks for a good visit and plans for the future,0.1758
"first of all , thanks for doing all the things nobody will ever know about over the last two weeks that saved our company .",0.8772
"enrononline weekly public report for november 09 , 2001",0.7661
"enrononline executive summary for november 09 , 2001",0.3202
asset list,0.3871
change of control provisions,0.6987
na analysis - nov 13,0.9076
fw : guaranty list,0.2949
re :,0.4381
"board of directors meeting - december 11 , 2001",0.8297
re : coal deals,0.5344
i am going to start preparing documents to terminate our involvement with aig . do we need to discuss ?,0.2631
duke situation,0.1548
mirant and koch arent selling physical,0.7043
10 : 00 am trade counts,0.915
fw : dynegy master netting / sithe,0.3863
fw :,0.2013
do they get it ?,0.3131
trade counts - us power and gas breakout,0.8854
8 : 15 trade counts,0.3477
new york event,0.5737
fw : internal rotations,0.8936
re : customer - wants to sell back gas options,0.6713
cbs marketwatch : enron ' s lay could get $ 80 m from deal,0.0217
fw : enron board of directors,0.719
enron mentions,0.3567
enron mentions,0.3387
couple of things,0.1239
bloomberg terminal,0.121
allegheny / nepco,0.7828
today ' s floor meeting,0.9315
overview of investor conference call,0.6772
list,0.4853
enrononline statement,0.6444
ngx - collateral,0.3883
fw :,0.8686
americas ' accounts receivable aging data,0.119
nov trade counts through 11 am,0.642
metals trade count,0.6596
re : l / c deals,0.9465
trade counts : 8 am,0.4773
this weekends move of power and gas,0.9071
whs / retail systems integration analysis - would like to discuss,0.0224
whs / retail systems integration analysis - results / recommendations,0.4679
enrononline,0.751
enron mentions - 11 / 14 / 01,0.4606
enron mentions,0.6084
"article : ' dynegy , enron to merge trade platforms '",0.0731
trade counts,0.5564
unusual metals trading activity,0.5654
org chart,0.1386
na trade counts - nov 15,0.0575
re : mna 11 - 15 - 01,0.5969
fw : extension of time period,0.9404
re : draft aep agreement ( another ),0.989
aep pmt,0.6718
re : draft aep agreement ( another ),0.6755
fw : dynegy letter re sithe,0.6449
draft aep agreement ( rough ),0.2994
fw : november data for 11 / 14 / 01,0.7835
fw : guaranty amendments,0.8886
gas / power volumes up,0.5486
bridgeline,0.1422
keyspan / 3 rd party leverage,0.1185
re :,0.5628
enron net works organizational announcement from mark pickering,0.2293
e & p assets,0.7073
year - to - date deal report,0.3778
weekly deal report,0.4398
re : enrononline,0.5215
"fw : ees / ena government affairs staffing enron americas : $ 6 . 8 million ; and global assets picking up $ 500 , 000 . let ' s talk monday .",0.3899
wires for week of 11 / 19,0.9613
bnp paribas,0.0824
lavorato family,0.8768
ngx - enron - security in place .,0.4671
fw : lc to peoples,0.8586
fw : l / c amendment,0.7153
fw : november data for 11 / 15 / 01,0.4182
trade counts through 8 : 30 am,0.4773
"enrononline mentions , 16 . 11 . 01",0.8919
"energy & power risk management , shockwaves in the oil market",0.5695
re : how ya doing ?,0.9618
how ya doing ?,0.064
organization,0.0357
alberta ppa,0.9815
follow up conversation with carlos alatorre,0.8024
security access,0.9773
fw : pg & e settlement offer,0.4722
fw : government affairs organization announcement,0.6694
fw : enron corp 2001 third quarter form 10 - q draft,0.9906
fw : enron corp 2001 third quarter form 10 - q draft,0.6455
please review for send out monday .,0.6718
fw : merger agreement,0.0984
enron corp 2001 third quarter form 10 - q draft,0.4857
"energy & power risk management , shockwaves in the oil market",0.0798
"enrononline mentions , 16 . 11 . 01",0.2998
enron mentions,0.2547
lincoln electric,0.6329
fw : connectiv,0.2722
"enrononline executive summary for november 15 , 2001",0.1434
ngx wires as of 11 / 16,0.6585
enron corp 2001 third quarter form 10 - q draft,0.7363
ena h . r . folks,0.9845
enron center south technology watch,0.4513
enrononline budget,0.043
re : preliminary cost savings for ea,0.5234
re : do you want to add alvarez ?,0.2249
fw : response to data request,0.2447
trade counts - nov 19,0.711
fw : carr futures,0.0052
re : enron direct canada corp . lcs expiring 12 / 31 / 2001,0.7223
john brindle - business controls,0.1379
fw : aas in ea as of nov 19 th,0.6457
preliminary cost savings for ea,0.1011
fw : 2002 consolidated plan schedule,0.5635
fw : prepayment request for equiva - 11 / 21 / 01,0.016
re : enron direct canada corp . lcs expiring 12 / 31 / 2001,0.1203
re : so far,0.9207
origination track - interviews wednesday 28 th .,0.7858
sale of napoleonville land,0.4978
napoleonville land,0.9829
fw : enron corp 2001 third quarter form 10 - q,0.9526
enron mentions - 11 / 19 / 01,0.6961
enron mentions - 11 / 19 / 01,0.976
enron mentions - 11 / 17 / 01 - 11 / 18 / 01,0.0536
fw : csfb independent power weekly ; ipps rose 5 % last week ;,0.6614
"enrononline weekly public report for november 16 , 2001",0.1886
"trade count and volume for november 19 , 2001",0.1802
fw : saguaro,0.6938
enron direct canada corp . - lc ' s expiring 12 / 31 / 2001,0.6049
fw : peoples gas - il,0.3091
keyspan,0.3715
fw : power : enron ( ene : baa 3 / bbb - ) - - credit comment . . .,0.7473
fw : trading article,0.9172
fw : december crude,0.7299
ngx wires,0.0561
re : govt affairs org chart,0.8881
fw : govt affairs org chart,0.8282
oppd prepayment,0.7066
"i assume that if any of my guys are at risk to be cut next week , we would have talked about it ?",0.9842
fw : govt affairs org chart,0.272
ena / ees gov ' t . affairs org . and budget,0.0597
re : what ' s in rawhide - urgent,0.8876
re - scheduled : whs / retail systems integration analysis -,0.4336
re : pluto / megs update,0.6447
re : pluto / megs update,0.236
pluto / megs update,0.3941
rawhide assets,0.1381
re : what ' s in rawhide - urgent,0.7087
rawhide presentation,0.9816
enron mentions - 11 / 20 / 01,0.1466
enron mentions - 11 / 20 / 01,0.0121
mark,0.5497
project nolly,0.2298
"trade count and volume for november 20 , 2001",0.7966
4 : 00 pm trade counts,0.6581
8 : 30 am update,0.7235
fw : prepayment,0.7571
crude position,0.8164
enron industrial markets business resizing,0.1539
cad 9 mm,0.4286
competitive analysis retention list : 11 / 21,0.3566
enron and ngx,0.8893
fw : updated information for pr / ir contact list,0.4229
updated information for pr / ir contact list,0.7825
pr / ir contact list for thanksgiving weekend,0.5698
fw : sleeves / bookouts,0.8702
fw : performance / surety bonds,0.8956
8 : 20 trade counts,0.3261
fw : govt affairs org chart,0.6178
re :,0.1513
employees posting messages to yahoo,0.118
year - to - date deal report,0.0622
fw : dynegy issues statement on enron merger status,0.2633
fw : press release - enron announces progress,0.9113
enron mentions - 11 / 21 / 01,0.4763
enron mentions - 11 / 21 / 01,0.6674
turbine position report 11 / 16 / 01,0.3981
weekly deal report,0.2898
1 : 30 trade counts,0.3797
fw : financial times 23 / 11,0.0857
fw : contract sales,0.0093
vitro project,0.4475
re : vitro project,0.5386
"financial news , online technology fails to see off established",0.2094
update to merger q & a,0.0978
prepay values,0.4655
nymex _ 1123 _ im . xls,0.3746
re : vitro project,0.2725
"on mahonia margining , i spoke with mike garberding . tells me he went through all collateral issues on these deals with wendi lebrocq in credit last week and everything tied exactly . he will walk tanya rohauer through the exact same steps tomorrow . eric boyt is pulling deal numbers and details to match to documents .",0.1711
fw : physical gas collections 11 / 26 / 01,0.975
reliant meeting,0.4189
"recommendations based on job group , mid - year performance and 2000 suggested bonus matrix . those highlighted in orange were prorated . sorted by job group to compare like positions . password is the same . let me know if you need edits . sorry i did not send last week .",0.8486
"update - end of day nov 26 , 2001 - enron canada corp ' s position .",0.4361
re : enron position .,0.2355
margin requirements,0.8242
3 : 30 pm trade counts,0.4826
bnp paribas master netting agreement,0.158
enron position .,0.7589
national bank of canada ( nbc ),0.06
draft aep collateral return letter,0.9681
"confirmed w mark taylor . without the language on assignment in the lc , if you move the underlying trades to a permitted affiliate , the lc would not follow . so the language does have value .",0.9276
fw : liquidity proposal,0.5562
fw : december cargo and drawback assignments,0.5371
overdue margin,0.5076
receivables ( more ),0.3328
updates,0.3431
fw : pjm,0.3693
8 : 30 am trade counts,0.5216
fw : thanksgiving - note from sherriff,0.1401
"re : new york , etc .",0.3864
"new york , etc .",0.1704
tbg,0.0672
ppa,0.6553
vitro,0.0576
"when you get 2 minutes , will please call me so that we can talk about mexico / vitro . ( 3 - 0492 )",0.4367
fw : mexico,0.4563
re : sale of napoleonville land,0.1276
enron mentions - 11 / 26 / 01,0.2842
enron mentions - 11 / 23 / 01,0.954
enron mentions - 11 / 22 / 01,0.6944
enron mentions - 11 / 24 / 01 - 11 / 25 / 01,0.563
enron mentions - 11 / 26 / 01,0.0935
fw : vmac,0.7867
i ' ll work up the eol 2002 budget figures for you asap . i ' d also like to continue our discussion about the credit idea .,0.1509
fw : rawhide - $ 300 mm cap on l / c ' s,0.9254
"greg ,",0.6575
fw : total deal,0.0314
"draft letters for aep 50 , 000 , 000 return and pg & e lc draw",0.7425
3 : 30 pm trade counts - nov 27,0.9723
re : vmac transaction,0.6599
re : bnp paribas master netting agreement,0.5699
fw : directors duties : england,0.8005
fw : london - lpg book,0.3164
cash 11 / 27,0.8604
if we were going to pay . . . .,0.0285
"entergy joins setrans ( southern , etal ) rto",0.0781
use of bridgeline credit,0.7175
lla approval notice,0.1416
lrci board,0.5221
merger agreement,0.8108
enron / dynegy merger ; antitrust issues,0.2192
counterparty statements,0.8962
enron mentions - 11 / 27 / 01,0.632
enron mentions,0.2844
"trade count and volume for november 27 , 2001",0.4295
"enrononline executive summary for november 26 , 2001",0.0997
re : prm cashflow summary _ 11212001 . xls,0.4865
quick note,0.3644
an article from cbs . marketwatch . com,0.3892
from the desk of bob virgo,0.5381
fw : doyle unit i insurance claim,0.5752
fw : gross and net payrolls,0.3579
thank you for the memories,0.8849
re : hello,0.4593
re : just to clarify,0.8806
fw : bpa discussion - steve wright,0.9594
current non - payments,0.4626
fw : ice counterparty filter change notice [ dynegy marketing and,0.5986
fw : information on trading book,0.6072
painting,0.2934
fw : megs - pluto sale update ( more bad news ! ),0.0637
enron mentions - 11 / 28 / 01,0.3055
enron mentions,0.651
enron mentions,0.727
enron mentions,0.2103
congrats to original eol team on 2 yr eol anniversary,0.0297
8 : 30 am trade counts,0.6176
invoice for netcoonline . com,0.3114
please read - important information for participants in the enron,0.5604
= ? ansi _ x 3 . 4 - 1968 ? q ? use _ of _ corporate _ american _ expre ? =,0.0271
full url,0.1274
good question ( s ),0.0326
"fw : fw : re : status of enron power marketing , inc . ( "" epmi "" ) and",0.0088
fw : www . 1400 smith . com,0.4269
the fallout from enron : implications for gas and power markets -,0.5692
enron updates,0.6255
"as you know , it is crucial to again put funds back into enron re . under bermuda law , officers , directors , etc , are criminally liable for breaches . thanks for getting this done .",0.5293
please keep me in mind,0.5088
fw : master netting agreement,0.6969
fw : payment request,0.1365
fw : status,0.4898
stay in touch,0.2628
bank details,0.2954
hi,0.8993
year - to - date deals,0.1264
correction : important announcement regarding document preservation .,0.5867
important announcement regarding document preservation .,0.0475
enron mentions,0.4817
enron mentions,0.8759
enron mentions - 11 / 29 / 01,0.1605
enron mentions,0.3139
enron mentions - 11 / 29 / 01,0.8809
re : www . 1400 smith . com,0.0864
all eta ' s link,0.9478
"hi louise ,",0.5866
fw : lavo request,0.8324
update - reporting to work next week,0.6979
happy thoughts from nyc,0.0591
re : my new appointment is announced ! !,0.1759
re : net works corporate structure,0.9046
fw : net works corporate structure,0.7684
re : they ' re trying to blame us now !,0.3189
fw : they ' re trying to blame us now !,0.9831
fw : they ' re trying to blame us now !,0.2237
i thought you might be interested in this,0.7384
presentation,0.3057
fw : going down deep to get to the bottom to stay on top,0.2814
stuart zisman,0.5378
enron mentions - 11 / 30 / 01,0.7195
enron mentions - 11 / 30 / 01,0.8722
enron mentions - 11 / 30 / 01,0.1482
fw : expense,0.5986
asset marketing / corporate development,0.4953
re : enron online counterparties,0.9805
infrastructure,0.4546
re : i can ' t open the file - it is password protected,0.1185
clean up and newco technology team,0.0564
enron files chapter 11 reorganization,0.6148
enron online counterparties,0.2366
revision number 3,0.3674
revised list,0.31
citi,0.8206
clean draft of press release,0.7221
fw : ena workforce,0.0262
re :,0.8938
re :,0.123
lawyers,0.6896
ena schedule of reserves,0.9299
fw : first pass at netco,0.8423
re : netco current list,0.615
fw : second email request,0.4518
fw :,0.128
accounting list,0.9671
re : enron online counterparties,0.0868
newco list,0.8755
your bio from enron . com,0.2278
enron mentions,0.648
re : revised curtailment and banner for eol,0.2306
